id_assegnazione,id_sinistro,id_perito,data_assegnazione,data_sopralluogo,compenso_perito
3990,4407,106,2026-08-24,2026-08-28,228.49
3991,4409,170,2025-02-12,2025-02-14,378.03
3992,4410,22,2024-08-26,2024-09-02,191.07
3993,4411,4,2024-05-08,2024-05-15,370.85
3994,4412,50,2026-02-08,2026-02-12,105.07
3995,4413,111,2023-07-22,2023-07-31,240.89
3996,4414,37,2026-03-12,2026-03-15,140.09
3997,4415,210,2024-09-17,2024-09-19,381.4
3998,4416,100,2024-12-11,2024-12-12,201.53
3999,4417,74,2025-03-22,2025-03-26,150.6
4000,4418,75,2026-07-05,2026-07-13,160.08
4001,4419,95,2025-01-07,2025-01-12,175.31
4002,4420,215,2024-06-23,2024-06-30,113.05
4003,4421,189,2026-03-24,2026-03-25,278.72
4004,4422,108,2025-10-25,2025-10-29,350.12
4005,4423,68,2024-12-14,2024-12-20,344.4
4006,4424,89,2023-05-18,2023-05-26,247.86
4007,4425,76,2024-03-28,2024-04-06,310.62
4008,4426,6,2025-08-14,2025-08-22,189.59
4009,4427,183,2025-06-13,2025-06-18,412.97
4010,4428,169,2026-08-16,2026-08-20,200.85
4011,4429,189,2025-02-28,2025-03-07,276.35
4012,4430,131,2026-03-15,2026-03-20,360.92
4013,4431,74,2025-04-11,2025-04-17,162.3
4014,4432,195,2025-11-15,2025-11-22,155.37
4015,4433,48,2024-08-28,2024-09-05,299.89
4016,4434,146,2026-06-07,2026-06-09,311.33
4017,4435,120,2026-01-12,2026-01-17,209.38
4018,4436,108,2026-08-17,2026-08-24,442.17
4019,4438,67,2025-05-12,2025-05-22,257.9
4020,4440,104,2024-11-21,2024-12-01,293.13
4021,4441,70,2024-02-14,2024-02-15,426.86
4022,4442,145,2026-05-27,2026-05-29,400.91
4023,4443,19,2025-11-09,2025-11-15,83.36
4024,4444,115,2026-08-26,2026-08-29,288.14
4025,4445,130,2024-07-15,2024-07-24,352.02
4026,4446,194,2025-06-24,2025-06-25,331.28
4027,4447,83,2026-06-29,2026-07-06,448.88
4028,4448,108,2025-04-04,2025-04-07,298.74
4029,4449,12,2026-03-25,2026-03-27,128.88
4030,4450,156,2026-01-07,2026-01-13,118.1
4031,4451,52,2023-12-27,2023-12-29,130.75
4032,4452,18,2026-05-25,2026-06-02,441.51
4033,4453,55,2024-04-11,2024-04-19,432.53
4034,4454,41,2025-07-21,2025-07-31,413.48
4035,4456,140,2025-01-27,2025-02-03,170.8
4036,4457,212,2023-12-24,2023-12-29,107.59
4037,4458,55,2024-08-15,2024-08-22,164.06
4038,4459,41,2024-01-05,2024-01-07,427.52
4039,4460,212,2026-02-06,2026-02-07,214.06
4040,4461,157,2025-04-01,2025-04-04,157.31
4041,4462,175,2023-06-14,2023-06-24,233.1
4042,4463,149,2025-11-15,2025-11-17,222.32
4043,4464,81,2024-08-03,2024-08-07,170.13
4044,4466,25,2026-03-16,2026-03-20,203.46
4045,4467,16,2026-07-24,2026-07-26,96.42
4046,4468,3,2024-04-07,2024-04-16,160.62
4047,4469,192,2023-11-19,2023-11-22,82.45
4048,4470,174,2026-01-29,2026-02-02,165.2
4049,4471,118,2026-06-03,2026-06-11,400.4
4050,4472,143,2024-08-07,2024-08-15,370.81
4051,4473,135,2024-03-21,2024-03-22,113.45
4052,4474,58,2026-07-19,2026-07-23,438.2
4053,4475,173,2023-10-26,2023-10-28,402.64
4054,4477,188,2025-01-05,2025-01-14,188.06
4055,4478,135,2024-09-17,2024-09-27,189.71
4056,4479,18,2026-08-05,2026-08-09,80.1
4057,4480,17,2024-06-09,2024-06-14,391.77
4058,4481,29,2026-08-15,2026-08-25,267.02
4059,4482,90,2026-08-16,2026-08-21,85.35
4060,4483,164,2024-09-10,2024-09-18,103.49
4061,4484,18,2024-06-04,2024-06-08,125.86
4062,4485,207,2024-09-16,2024-09-24,359.36
4063,4486,62,2026-08-14,2026-08-18,345.42
4064,4487,67,2026-02-20,2026-03-02,346.92
4065,4488,74,2024-08-04,2024-08-09,265.65
4066,4490,73,2026-04-05,2026-04-13,445.07
4067,4491,20,2024-10-09,2024-10-10,400.49
4068,4492,171,2024-10-18,2024-10-26,279.04
4069,4494,147,2023-09-28,2023-10-06,407.41
4070,4495,10,2026-04-08,2026-04-11,93.64
4071,4496,169,2026-06-28,2026-07-01,195.31
4072,4497,34,2026-03-19,2026-03-24,137.96
4073,4498,145,2024-03-15,2024-03-21,223.31
4074,4499,170,2025-07-04,2025-07-12,82.7
4075,4500,92,2023-11-15,2023-11-17,342.01
4076,4501,167,2024-03-09,2024-03-12,257.06
4077,4502,87,2023-10-23,2023-11-01,182.48
4078,4504,75,2024-12-27,2024-12-30,411.35
4079,4505,170,2024-07-29,2024-08-08,
4080,4506,47,2026-06-11,2026-06-18,404.48
4081,4507,17,2025-02-09,2025-02-18,282.0
4082,4508,176,2024-12-07,2024-12-13,360.39
4083,4509,149,2026-03-29,2026-04-06,336.64
4084,4510,85,2024-12-26,2024-12-27,287.06
4085,4511,153,2024-02-29,2024-03-10,270.99
4086,4512,129,2025-08-06,2025-08-16,192.61
4087,4513,192,2025-07-30,2025-08-02,218.04
4088,4514,164,2025-12-25,2026-01-02,118.16
4089,4515,29,2024-11-03,2024-11-11,432.78
4090,4516,155,2025-11-10,2025-11-15,242.28
4091,4517,90,2024-08-06,2024-08-13,241.51
4092,4518,104,2026-08-14,2026-08-24,272.37
4093,4519,133,2025-02-27,2025-03-05,120.28
4094,4520,1,2026-04-04,2026-04-12,227.38
4095,4521,24,2024-04-18,2024-04-25,331.55
4096,4522,18,2024-02-24,2024-02-25,288.62
4097,4523,177,2024-01-15,2024-01-24,424.55
4098,4524,65,2024-02-17,2024-02-23,421.14
4099,4525,86,2026-08-09,2026-08-13,426.13
4100,4526,98,2023-04-22,2023-04-28,276.84
4101,4527,119,2024-04-06,2024-04-07,163.67
4102,4528,16,2024-01-20,2024-01-23,146.48
4103,4529,178,2024-04-08,2024-04-13,134.45
4104,4530,199,2026-05-20,2026-05-22,220.41
4105,4532,195,2025-02-11,2025-02-17,217.39
4106,4533,35,2023-12-25,2023-12-26,115.34
4107,4534,138,2025-07-24,2025-07-29,417.89
4108,4535,90,2024-04-14,2024-04-19,382.95
4109,4536,135,2023-09-20,2023-09-29,442.74
4110,4537,150,2025-04-22,2025-04-28,354.71
4111,4538,190,2025-01-17,2025-01-18,173.64
4112,4539,182,2024-05-23,2024-06-01,445.25
4113,4540,58,2024-12-14,2024-12-19,324.82
4114,4541,58,2023-11-21,2023-11-23,374.7
4115,4542,186,2023-06-26,2023-07-05,146.98
4116,4543,193,2025-03-18,2025-03-22,210.78
4117,4544,114,2026-02-02,2026-02-10,374.14
4118,4545,174,2025-09-02,2025-09-10,108.05
4119,4546,55,2024-05-15,2024-05-19,
4120,4547,39,2026-07-19,2026-07-25,200.36
4121,4548,154,2026-04-04,2026-04-08,241.56
4122,4549,123,2025-09-04,2025-09-10,404.13
4123,4550,143,2026-04-26,2026-04-29,341.28
4124,4551,11,2025-09-13,2025-09-23,244.62
4125,4552,105,2024-09-13,2024-09-18,378.5
4126,4553,193,2024-07-14,2024-07-17,96.42
4127,4555,122,2024-02-18,2024-02-24,240.63
4128,4556,74,2026-04-13,2026-04-18,273.65
4129,4557,160,2025-02-06,2025-02-07,344.15
4130,4558,108,2026-06-10,2026-06-20,405.73
4131,4559,25,2024-09-16,2024-09-23,250.14
4132,4560,210,2023-11-03,2023-11-04,436.22
4133,4561,191,2025-03-01,2025-03-11,120.0
4134,4562,215,2024-02-10,2024-02-13,171.46
4135,4563,67,2025-03-14,2025-03-18,393.97
4136,4564,64,2026-05-21,2026-05-30,194.63
4137,4565,164,2023-10-05,2023-10-12,139.74
4138,4566,59,2026-06-25,2026-07-04,324.38
4139,4567,102,2023-07-27,2023-07-29,376.89
4140,4568,78,2026-06-08,2026-06-09,421.93
4141,4569,43,2024-06-19,2024-06-27,448.97
4142,4570,118,2024-12-08,2024-12-15,351.39
4143,4571,159,2023-11-10,2023-11-14,82.34
4144,4572,176,2024-11-26,2024-12-01,417.05
4145,4573,90,2026-02-18,2026-02-22,377.53
4146,4574,114,2025-03-03,2025-03-07,128.73
4147,4575,51,2026-03-20,2026-03-28,181.26
4148,4576,170,2023-11-25,2023-11-30,176.7
4149,4579,9,2026-08-25,2026-09-01,437.94
4150,4580,45,2026-07-13,2026-07-18,262.67
4151,4581,101,2024-12-11,2024-12-16,316.08
4152,4582,176,2026-07-29,2026-08-06,448.91
4153,4583,35,2025-06-05,2025-06-15,272.53
4154,4584,55,2026-07-11,2026-07-19,388.25
4155,4585,133,2024-06-16,2024-06-18,375.22
4156,4586,64,2024-05-21,2024-05-24,196.27
4157,4587,116,2026-03-16,2026-03-18,136.72
4158,4588,12,2024-10-22,2024-10-30,169.11
4159,4589,128,2023-10-30,2023-11-06,308.14
4160,4590,69,2024-01-19,2024-01-22,100.79
4161,4591,108,2025-06-03,2025-06-09,167.87
4162,4592,206,2024-06-17,2024-06-22,406.83
4163,4593,139,2024-05-06,2024-05-07,268.79
4164,4594,16,2026-08-14,2026-08-17,80.3
4165,4595,157,2024-02-28,2024-03-07,385.94
4166,4597,104,2024-04-23,2024-04-29,373.08
4167,4598,21,2024-04-22,2024-05-01,
4168,4599,218,2024-01-10,2024-01-11,112.85
4169,4600,95,2026-08-04,2026-08-13,145.46
4170,4601,122,2024-01-26,2024-02-04,448.75
4171,4602,150,2026-04-24,2026-04-30,265.89
4172,4603,28,2025-04-20,2025-04-26,316.07
4173,4604,108,2024-04-12,2024-04-22,93.78
4174,4605,22,2024-08-13,2024-08-23,
4175,4606,69,2023-01-24,2023-02-01,423.74
4176,4607,159,2025-04-16,2025-04-24,435.93
4177,4608,100,2026-06-14,2026-06-19,334.45
4178,4609,212,2026-06-16,2026-06-22,328.98
4179,4611,179,2026-05-09,2026-05-17,248.43
4180,4612,49,2026-08-09,2026-08-19,141.88
4181,4613,8,2023-11-21,2023-11-27,191.57
4182,4614,148,2024-07-02,2024-07-05,349.89
4183,4615,42,2026-07-29,2026-07-30,252.31
4184,4616,43,2026-04-21,2026-04-29,405.08
4185,4617,35,2026-07-20,2026-07-25,237.78
4186,4618,15,2023-07-30,2023-08-06,327.9
4187,4619,160,2024-08-28,2024-09-06,225.29
4188,4620,69,2023-10-21,2023-10-23,265.38
4189,4621,154,2026-06-10,2026-06-11,168.04
4190,4622,68,2026-02-17,2026-02-24,239.11
4191,4623,144,2025-12-03,2025-12-06,309.82
4192,4624,137,2026-03-09,2026-03-18,231.93
4193,4625,81,2023-06-26,2023-06-28,152.03
4194,4626,83,2024-07-18,2024-07-24,262.21
4195,4627,126,2024-06-18,2024-06-25,382.72
4196,4628,116,2024-04-23,2024-04-26,285.49
4197,4629,69,2024-12-31,2025-01-01,143.84
4198,4631,202,2026-06-11,2026-06-13,294.54
4199,4632,193,2025-02-20,2025-03-01,93.2
4200,4633,2,2024-06-10,2024-06-13,199.43
4201,4634,220,2025-01-06,2025-01-07,446.64
4202,4635,29,2026-07-25,2026-08-03,333.93
4203,4636,195,2024-03-07,2024-03-16,295.78
4204,4637,191,2025-01-15,2025-01-20,285.83
4205,4638,92,2026-08-05,2026-08-08,283.94
4206,4639,45,2026-02-02,2026-02-05,203.0
4207,4640,114,2025-03-13,2025-03-18,242.19
4208,4641,65,2025-12-30,2026-01-09,368.35
4209,4642,170,2023-12-21,2023-12-29,
4210,4643,53,2026-08-21,2026-08-31,315.59
4211,4644,11,2024-01-25,2024-01-29,207.12
4212,4646,118,2024-07-20,2024-07-27,252.25
4213,4647,140,2025-01-03,2025-01-11,443.81
4214,4648,92,2026-07-11,2026-07-18,122.66
4215,4649,50,2025-06-07,2025-06-16,143.34
4216,4650,160,2023-11-05,2023-11-07,166.48
4217,4651,211,2025-09-21,2025-09-26,93.18
4218,4652,97,2024-01-01,2024-01-05,354.05
4219,4653,21,2025-07-28,2025-08-07,423.8
4220,4654,191,2025-08-10,2025-08-18,367.13
4221,4655,48,2026-06-30,2026-07-02,313.87
4222,4656,133,2026-06-01,2026-06-03,231.37
4223,4657,73,2026-03-28,2026-03-30,408.15
4224,4658,126,2026-06-04,2026-06-06,244.98
4225,4659,199,2026-06-19,2026-06-25,386.52
4226,4660,163,2023-09-11,2023-09-14,112.54
4227,4661,167,2024-11-29,2024-12-09,273.2
4228,4662,128,2026-04-01,2026-04-10,81.91
4229,4663,142,2026-05-21,2026-05-24,421.18
4230,4664,181,2026-05-30,2026-06-03,143.0
4231,4666,87,2025-09-24,2025-09-29,104.15
4232,4667,218,2025-06-20,2025-06-29,409.14
4233,4668,73,2025-01-02,2025-01-12,359.86
4234,4669,162,2026-06-10,2026-06-12,339.46
4235,4670,138,2023-03-20,2023-03-25,317.98
4236,4672,61,2024-03-15,2024-03-23,335.52
4237,4673,114,2025-03-17,2025-03-26,320.82
4238,4674,116,2026-04-06,2026-04-11,290.35
4239,4675,109,2026-07-13,2026-07-15,362.56
4240,4676,192,2025-05-04,2025-05-11,105.25
4241,4677,49,2025-12-23,2026-01-02,142.61
4242,4678,99,2024-04-19,2024-04-27,208.77
4243,4679,45,2026-05-22,2026-05-25,
4244,4680,106,2026-02-15,2026-02-16,98.31
4245,4681,134,2023-05-05,2023-05-11,87.38
4246,4682,114,2024-12-31,2025-01-01,203.1
4247,4683,90,2024-01-14,2024-01-15,325.79
4248,4684,74,2026-07-16,2026-07-25,290.63
4249,4686,196,2026-06-06,2026-06-09,120.72
4250,4687,12,2024-08-15,2024-08-20,382.01
4251,4688,33,2024-04-15,2024-04-19,189.38
4252,4689,207,2023-07-17,2023-07-25,317.9
4253,4691,125,2023-10-30,2023-11-03,249.05
4254,4692,125,2025-07-12,2025-07-17,225.08
4255,4693,185,2024-11-13,2024-11-17,
4256,4694,20,2026-05-24,2026-06-02,373.73
4257,4695,53,2023-10-19,2023-10-20,437.96
4258,4696,90,2023-12-01,2023-12-02,363.86
4259,4697,108,2024-04-30,2024-05-03,258.05
4260,4698,142,2025-09-05,2025-09-13,306.47
4261,4699,19,2025-01-01,2025-01-06,207.0
4262,4700,12,2025-03-21,2025-03-29,324.17
4263,4701,75,2024-09-30,2024-10-03,204.95
4264,4702,53,2023-11-11,2023-11-15,397.94
4265,4703,39,2026-08-17,2026-08-23,243.93
4266,4705,70,2026-08-02,2026-08-12,331.02
4267,4706,214,2025-02-10,2025-02-12,137.52
4268,4708,139,2026-06-05,2026-06-09,106.14
4269,4709,89,2025-10-05,2025-10-06,414.81
4270,4711,91,2026-08-06,2026-08-14,221.21
4271,4712,15,2025-02-11,2025-02-13,128.73
4272,4713,1,2024-01-07,2024-01-15,226.33
4273,4714,73,2025-10-31,2025-11-09,97.09
4274,4715,13,2025-04-27,2025-04-30,298.57
4275,4716,138,2026-03-09,2026-03-17,440.95
4276,4717,56,2023-10-31,2023-11-05,90.74
4277,4718,179,2024-09-16,2024-09-25,208.19
4278,4719,4,2023-05-04,2023-05-05,319.08
4279,4720,177,2024-07-26,2024-08-04,333.07
4280,4721,107,2025-08-10,2025-08-14,243.6
4281,4722,180,2024-02-23,2024-02-24,339.14
4282,4723,140,2025-02-06,2025-02-11,
4283,4724,112,2024-06-21,2024-06-28,97.45
4284,4725,154,2026-07-22,2026-07-27,155.07
4285,4726,107,2024-12-13,2024-12-20,251.48
4286,4727,181,2025-10-17,2025-10-19,192.13
4287,4729,100,2025-11-08,2025-11-14,365.71
4288,4730,25,2025-07-06,2025-07-09,301.66
4289,4731,111,2025-08-27,2025-08-29,287.94
4290,4732,110,2026-03-15,2026-03-16,182.88
4291,4733,107,2026-08-17,2026-08-19,433.79
4292,4734,199,2024-02-03,2024-02-09,225.57
4293,4735,84,2026-02-13,2026-02-15,405.81
4294,4736,219,2026-04-21,2026-04-28,84.34
4295,4737,174,2023-08-20,2023-08-30,315.62
4296,4738,73,2024-09-13,2024-09-19,438.18
4297,4739,123,2026-06-29,2026-07-03,334.83
4298,4740,167,2025-07-17,2025-07-25,385.25
4299,4741,35,2024-12-02,2024-12-05,159.55
4300,4743,35,2024-08-12,2024-08-17,329.48
4301,4744,212,2026-08-19,2026-08-28,347.74
4302,4745,67,2024-11-29,2024-12-06,254.34
4303,4746,20,2024-07-22,2024-07-29,356.73
4304,4747,128,2026-08-13,2026-08-18,209.08
4305,4748,18,2025-02-05,2025-02-06,403.85
4306,4749,129,2025-06-30,2025-07-05,170.63
4307,4750,25,2026-07-23,2026-07-30,124.69
4308,4751,101,2026-08-08,2026-08-10,377.88
4309,4752,215,2023-12-05,2023-12-11,193.04
4310,4753,68,2023-08-25,2023-08-30,368.51
4311,4754,69,2025-06-04,2025-06-12,119.12
4312,4755,27,2024-11-19,2024-11-28,405.04
4313,4756,37,2024-07-28,2024-08-03,199.61
4314,4757,158,2024-05-28,2024-06-05,356.95
4315,4758,83,2024-04-01,2024-04-08,176.91
4316,4759,146,2025-10-10,2025-10-18,326.81
4317,4760,141,2026-02-20,2026-02-25,232.32
4318,4762,41,2025-12-31,2026-01-07,145.35
4319,4763,180,2025-09-13,2025-09-23,117.91
4320,4764,64,2026-06-18,2026-06-27,298.32
4321,4765,29,2024-12-19,2024-12-28,375.81
4322,4767,11,2025-10-04,2025-10-13,
4323,4768,204,2024-04-13,2024-04-20,285.6
4324,4769,61,2026-07-23,2026-07-31,427.67
4325,4770,200,2024-08-31,2024-09-04,339.71
4326,4771,196,2026-06-22,2026-06-28,93.61
4327,4772,173,2025-06-29,2025-07-05,
4328,4773,130,2023-11-23,2023-11-25,241.03
4329,4774,43,2024-05-01,2024-05-08,279.31
4330,4775,120,2026-08-22,2026-08-23,239.65
4331,4776,75,2024-11-21,2024-11-24,140.81
4332,4777,18,2024-01-22,2024-01-24,122.94
4333,4779,3,2024-04-25,2024-05-05,232.35
4334,4780,123,2025-12-01,2025-12-05,421.99
4335,4781,83,2025-04-28,2025-05-03,159.52
4336,4782,14,2026-01-07,2026-01-15,166.47
4337,4783,119,2024-11-28,2024-12-03,371.45
4338,4784,134,2024-08-25,2024-09-04,128.51
4339,4785,117,2025-07-23,2025-07-25,448.64
4340,4786,187,2024-04-22,2024-04-27,89.43
4341,4787,138,2025-05-20,2025-05-24,138.36
4342,4788,65,2026-08-08,2026-08-12,425.37
4343,4789,20,2025-10-06,2025-10-12,101.88
4344,4790,141,2025-08-09,2025-08-16,316.54
4345,4791,128,2025-10-11,2025-10-20,431.47
4346,4792,145,2025-03-09,2025-03-16,340.53
4347,4793,24,2023-12-25,2023-12-27,139.71
4348,4794,159,2025-06-06,2025-06-16,281.07
4349,4795,130,2026-02-15,2026-02-24,332.24
4350,4797,174,2024-11-19,2024-11-25,308.95
4351,4798,114,2023-10-03,2023-10-04,303.49
4352,4801,188,2024-09-06,2024-09-11,425.83
4353,4802,154,2025-01-13,2025-01-14,268.84
4354,4803,192,2023-12-22,2023-12-23,120.34
4355,4804,57,2026-05-03,2026-05-08,351.52
4356,4805,191,2026-04-23,2026-04-25,113.14
4357,4806,85,2025-04-10,2025-04-14,286.4
4358,4807,18,2026-04-27,2026-05-06,351.15
4359,4808,122,2025-04-04,2025-04-12,163.31
4360,4809,134,2023-09-25,2023-09-30,229.03
4361,4810,83,2024-11-15,2024-11-20,176.73
4362,4811,168,2023-10-15,2023-10-24,141.98
4363,4812,31,2026-07-17,2026-07-20,330.49
4364,4813,90,2026-04-07,2026-04-08,230.14
4365,4814,213,2026-01-12,2026-01-18,386.27
4366,4815,75,2025-01-21,2025-01-25,175.81
4367,4816,112,2023-06-04,2023-06-06,139.43
4368,4817,119,2026-05-07,2026-05-16,96.92
4369,4818,29,2026-08-21,2026-08-25,370.17
4370,4819,65,2024-07-10,2024-07-20,437.0
4371,4820,128,2023-11-15,2023-11-18,198.52
4372,4821,96,2023-09-20,2023-09-25,90.23
4373,4822,32,2024-10-13,2024-10-16,205.93
4374,4823,151,2025-10-22,2025-10-26,396.13
4375,4824,72,2025-12-08,2025-12-10,233.26
4376,4825,166,2025-08-26,2025-08-28,393.14
4377,4826,189,2024-06-25,2024-06-26,252.36
4378,4827,215,2026-04-14,2026-04-16,127.19
4379,4828,169,2025-04-10,2025-04-15,106.14
4380,4829,5,2025-02-02,2025-02-03,415.0
4381,4830,6,2023-11-05,2023-11-14,351.03
4382,4831,44,2024-05-11,2024-05-20,257.03
4383,4832,53,2024-09-29,2024-10-09,421.54
4384,4833,110,2023-11-30,2023-12-02,397.04
4385,4834,109,2023-11-09,2023-11-11,192.85
4386,4836,140,2026-02-25,2026-03-01,354.87
4387,4837,211,2025-11-02,2025-11-09,318.26
4388,4839,131,2024-10-27,2024-10-29,173.4
4389,4842,11,2025-04-16,2025-04-21,242.72
4390,4844,171,2024-03-01,2024-03-02,139.59
4391,4845,108,2024-12-01,2024-12-10,111.66
4392,4846,83,2025-04-03,2025-04-07,273.49
4393,4847,213,2025-08-18,2025-08-26,319.82
4394,4848,90,2024-05-22,2024-05-23,184.99
4395,4849,57,2024-01-15,2024-01-23,442.7
4396,4850,61,2024-01-12,2024-01-18,302.71
4397,4851,56,2025-10-01,2025-10-07,422.93
4398,4852,37,2026-08-05,2026-08-12,106.9
4399,4853,158,2024-03-26,2024-03-27,268.57
4400,4854,162,2024-12-02,2024-12-12,362.61
4401,4855,174,2025-09-26,2025-09-29,106.55
4402,4856,169,2025-08-29,2025-09-08,129.71
4403,4857,49,2026-04-10,2026-04-11,328.4
4404,4858,151,2024-02-07,2024-02-10,197.7
4405,4859,213,2026-08-26,2026-08-30,262.65
4406,4860,192,2025-07-14,2025-07-17,257.95
4407,4861,52,2025-03-17,2025-03-24,270.74
4408,4862,176,2026-04-15,2026-04-16,161.74
4409,4863,84,2025-03-19,2025-03-22,182.04
4410,4865,69,2026-08-22,2026-08-28,162.24
4411,4866,58,2025-11-21,2025-11-29,385.49
4412,4867,215,2024-01-05,2024-01-13,178.31
4413,4868,178,2026-08-13,2026-08-19,124.36
4414,4869,197,2023-12-04,2023-12-05,317.71
4415,4870,187,2024-11-14,2024-11-17,378.32
4416,4871,182,2025-03-11,2025-03-16,352.04
4417,4872,24,2023-03-24,2023-03-26,403.54
4418,4873,108,2023-07-21,2023-07-29,159.62
4419,4874,101,2026-01-28,2026-01-30,327.08
4420,4875,55,2024-07-09,2024-07-12,223.79
4421,4876,84,2024-12-03,2024-12-06,109.8
4422,4877,128,2023-05-19,2023-05-27,102.87
4423,4878,79,2026-08-02,2026-08-05,313.84
4424,4879,16,2024-10-26,2024-11-01,339.32
4425,4880,114,2025-11-21,2025-11-30,392.51
4426,4882,128,2026-08-25,2026-09-04,445.56
4427,4883,142,2025-04-24,2025-05-03,271.66
4428,4884,101,2026-04-25,2026-04-28,103.58
4429,4885,182,2025-09-16,2025-09-22,418.83
4430,4888,125,2026-08-26,2026-09-02,449.7
4431,4889,130,2026-08-15,2026-08-16,198.59
4432,4890,146,2025-07-07,2025-07-08,370.73
4433,4891,166,2025-11-17,2025-11-23,171.85
4434,4892,64,2026-08-05,2026-08-12,131.8
4435,4893,85,2024-12-12,2024-12-15,297.13
4436,4894,180,2023-08-19,2023-08-24,391.66
4437,4895,188,2025-12-10,2025-12-11,146.24
4438,4896,199,2023-06-20,2023-06-22,136.43
4439,4898,111,2026-04-27,2026-05-06,113.95
4440,4899,130,2024-01-22,2024-01-31,160.73
4441,4900,111,2025-12-11,2025-12-13,215.45
4442,4901,199,2024-10-20,2024-10-25,268.73
4443,4903,2,2023-10-30,2023-11-09,375.46
4444,4904,74,2023-09-21,2023-09-24,85.9
4445,4905,29,2026-08-21,2026-08-26,192.06
4446,4907,168,2026-02-26,2026-03-07,108.43
4447,4908,15,2026-03-10,2026-03-18,361.72
4448,4909,164,2024-08-28,2024-09-07,350.04
4449,4910,200,2023-09-14,2023-09-18,129.48
4450,4912,29,2024-04-15,2024-04-19,186.76
4451,4913,28,2024-06-04,2024-06-07,
4452,4914,179,2024-10-01,2024-10-10,219.23
4453,4915,35,2024-10-24,2024-11-01,314.94
4454,4916,205,2024-05-09,2024-05-10,242.41
4455,4918,158,2025-07-11,2025-07-20,
4456,4920,165,2024-04-04,2024-04-12,325.6
4457,4921,205,2023-09-02,2023-09-09,418.13
4458,4922,104,2023-11-11,2023-11-13,172.76
4459,4923,180,2024-12-27,2024-12-30,173.19
4460,4924,115,2024-03-08,2024-03-11,326.84
4461,4925,96,2024-02-03,2024-02-11,326.96
4462,4926,81,2023-08-24,2023-09-02,207.34
4463,4927,114,2025-06-06,2025-06-07,117.82
4464,4928,171,2025-06-17,2025-06-25,254.27
4465,4931,46,2024-02-07,2024-02-16,420.25
4466,4933,199,2025-12-27,2026-01-05,143.79
4467,4934,120,2024-11-17,2024-11-21,98.1
4468,4935,140,2023-10-07,2023-10-16,82.49
4469,4936,132,2024-11-14,2024-11-16,
4470,4937,138,2024-04-11,2024-04-18,428.31
4471,4938,26,2025-11-09,2025-11-19,374.16
4472,4940,209,2025-11-08,2025-11-12,97.77
4473,4942,209,2024-11-05,2024-11-10,197.67
4474,4944,169,2024-05-16,2024-05-18,368.69
4475,4946,186,2025-05-20,2025-05-30,382.55
4476,4948,6,2026-02-26,2026-03-08,312.07
4477,4949,37,2025-02-12,2025-02-16,260.38
4478,4950,194,2025-05-31,2025-06-10,384.74
4479,4951,12,2024-01-01,2024-01-06,144.43
4480,4953,79,2025-06-07,2025-06-17,255.55
4481,4954,155,2024-01-29,2024-02-04,195.51
4482,4955,76,2023-05-30,2023-06-07,288.9
4483,4957,11,2026-02-05,2026-02-08,168.67
4484,4958,17,2026-04-09,2026-04-11,168.33
4485,4959,147,2024-12-16,2024-12-17,304.65
4486,4960,174,2024-07-20,2024-07-22,219.85
4487,4962,178,2024-04-14,2024-04-20,360.56
4488,4963,145,2026-08-14,2026-08-18,403.87
4489,4964,74,2024-09-15,2024-09-19,137.35
4490,4965,215,2024-02-03,2024-02-07,297.1
4491,4966,97,2024-02-24,2024-03-03,
4492,4967,14,2023-05-23,2023-05-27,241.46
4493,4968,104,2025-03-27,2025-04-02,250.43
