id_sinistro,id_polizza,data_denuncia,tipo_danno,tipo_modulo_cai,regione_sinistro,importo_stimato_perito,importo_indennizzo_liquidato,esito_sinistro,data_offerta,data_accettazione_danneggiato,data_liquidazione
4355,623,2025-12-26,Altri danni ai beni,,Valle d'Aosta,2154.13,2094.72,liquidato,2026-01-28,2026-02-12,2026-02-26
4356,2121,2026-03-03,Corpi di veicoli terrestri,,Molise,5776.83,5584.89,liquidato,2026-04-13,2026-04-22,2026-05-07
4357,2758,2026-08-01,Corpi di veicoli terrestri,,Sicilia,3900.37,3530.81,liquidato,2026-09-07,2026-09-23,2026-10-07
4358,2228,2026-08-23,RC generale,,Emilia-Romagna,3958.73,3744.79,liquidato,2026-10-02,2026-10-04,2026-10-12
4359,3891,2025-03-24,Incendio ed elementi naturali,,Campania,3337.07,2344.66,liquidato,2025-04-12,2025-04-26,2025-04-30
4360,898,2025-12-02,RC autoveicoli terrestri,congiunto,Valle d'Aosta,7058.15,6985.76,liquidato,2025-12-19,2025-12-20,2025-12-26
4361,3962,2024-06-27,Corpi di veicoli terrestri,,Friuli-Venezia Giulia,2982.22,,aperto,,,
4362,1817,2026-06-04,Incendio ed elementi naturali,,Sardegna,14592.34,,aperto,,,
4363,419,2025-01-24,Corpi di veicoli terrestri,,Calabria,1161.28,,aperto,,,
4364,868,2023-12-01,Altri danni ai beni,,Sardegna,1919.42,,respinto,,,
4365,650,2025-07-17,Altri danni ai beni,,Campania,1862.95,1666.94,liquidato,2025-07-27,2025-08-12,2025-08-23
4366,3639,2024-12-10,Altri danni ai beni,,Lombardia,852.39,745.94,liquidato,2025-01-19,2025-01-31,2025-02-15
4367,1308,2024-10-04,Incendio ed elementi naturali,,Valle d'Aosta,17657.06,17317.55,liquidato,2024-11-21,2024-12-08,2024-12-20
4368,2978,2024-06-09,Corpi di veicoli terrestri,,Liguria,1873.49,1374.89,liquidato,2024-07-10,2024-07-24,2024-07-29
4369,2839,2025-08-25,RC generale,,Umbria,18940.93,,aperto,,,
4370,3122,2025-07-28,Corpi di veicoli terrestri,,Calabria,262.05,0.0,liquidato,2025-08-20,2025-08-22,2025-08-25
4371,1350,2025-09-27,Incendio ed elementi naturali,,Sardegna,2767.37,1755.41,liquidato,2025-11-14,2025-11-16,2025-11-26
4372,925,2026-07-31,Altri danni ai beni,,Basilicata,379.7,286.16,liquidato,2026-08-26,2026-08-28,2026-09-06
4373,2164,2024-08-12,Corpi di veicoli terrestri,,Emilia-Romagna,1732.11,1462.07,liquidato,2024-09-06,2024-09-16,2024-09-29
4374,4059,2023-11-22,Corpi di veicoli terrestri,,Valle d'Aosta,2340.45,1807.02,liquidato,2023-12-11,2023-12-17,2023-12-28
4375,2405,2025-09-16,Altri danni ai beni,,Lazio,3369.92,3241.82,liquidato,2025-10-20,2025-11-01,2025-11-16
4376,1486,2026-07-05,Altri danni ai beni,,Friuli-Venezia Giulia,1075.97,,aperto,,,
4377,1347,2023-10-05,RC autoveicoli terrestri,unilaterale,Lombardia,4706.77,4797.93,liquidato,2023-11-03,2023-11-09,2023-11-21
4378,3452,2024-04-24,RC autoveicoli terrestri,congiunto,Valle d'Aosta,8744.41,8603.11,liquidato,2024-05-09,2024-05-24,2024-05-27
4379,3498,2026-06-01,Incendio ed elementi naturali,,Veneto,24262.9,,aperto,,,
4380,3543,2025-02-24,RC autoveicoli terrestri,congiunto,Friuli-Venezia Giulia,13423.87,12965.73,liquidato,2025-03-22,2025-04-05,2025-04-09
4381,4266,2026-05-07,Corpi di veicoli terrestri,,Calabria,4522.81,3970.09,liquidato,2026-06-24,2026-07-08,2026-07-17
4382,2108,2026-08-17,Corpi di veicoli terrestri,,Lazio,343.43,195.26,liquidato,2026-09-20,2026-10-09,2026-10-19
4383,3043,2026-01-14,RC autoveicoli terrestri,unilaterale,Friuli-Venezia Giulia,3447.4,3149.45,liquidato,2026-03-03,2026-03-07,2026-03-15
4384,1550,2026-07-06,Corpi di veicoli terrestri,,Trentino-Alto Adige,2606.06,2285.17,liquidato,2026-08-13,2026-08-21,2026-09-01
4385,1792,2025-09-16,Incendio ed elementi naturali,,Trentino-Alto Adige,5639.22,,in_contenzioso,2025-10-03,,
4386,1652,2024-01-15,RC autoveicoli terrestri,unilaterale,Friuli-Venezia Giulia,6632.72,,aperto,,,
4387,4105,2024-08-24,Incendio ed elementi naturali,,Valle d'Aosta,16784.48,,in_contenzioso,2024-10-03,,
4388,3661,2025-03-11,RC generale,,Trentino-Alto Adige,9054.21,8303.63,liquidato,2025-03-28,2025-04-11,2025-04-21
4389,3212,2024-12-14,Incendio ed elementi naturali,,Liguria,11158.62,11143.63,liquidato,2025-01-03,2025-01-06,2025-01-17
4390,1253,2026-06-11,RC autoveicoli terrestri,unilaterale,Calabria,5787.67,,aperto,,,
4391,456,2024-06-06,Corpi di veicoli terrestri,,Basilicata,1886.68,1719.13,liquidato,2024-07-12,2024-07-19,2024-07-24
4392,196,2026-01-14,RC generale,,Piemonte,8666.53,8265.67,liquidato,2026-01-24,2026-01-26,2026-02-06
4393,2770,2026-05-13,RC autoveicoli terrestri,congiunto,Toscana,5057.29,4881.98,liquidato,2026-06-07,2026-06-21,2026-07-06
4394,4109,2023-06-01,Altri danni ai beni,,Friuli-Venezia Giulia,2810.91,2771.43,liquidato,2023-07-29,2023-08-14,2023-08-27
4395,3255,2025-12-10,Incendio ed elementi naturali,,Sicilia,11964.12,11057.1,liquidato,2025-12-25,2026-01-12,2026-01-19
4396,438,2026-08-23,Incendio ed elementi naturali,,Lazio,21943.74,21467.14,liquidato,2026-09-24,2026-10-06,2026-10-10
4397,165,2026-05-06,Corpi di veicoli terrestri,,Emilia-Romagna,3581.93,,respinto,,,
4398,4223,2025-07-29,RC autoveicoli terrestri,congiunto,Toscana,6994.39,7089.19,liquidato,2025-08-10,2025-08-22,2025-09-05
4399,2110,2026-06-16,RC autoveicoli terrestri,unilaterale,Campania,14340.09,14453.9,liquidato,2026-08-04,2026-08-09,2026-08-17
4400,1832,2026-08-03,Altri danni ai beni,,Trentino-Alto Adige,2073.56,,respinto,,,
4401,767,2025-07-12,Altri danni ai beni,,Friuli-Venezia Giulia,2440.17,2273.57,liquidato,2025-07-22,2025-08-11,2025-08-25
4402,3652,2025-02-11,Incendio ed elementi naturali,,Valle d'Aosta,7496.33,6666.57,liquidato,2025-03-18,2025-03-20,2025-03-29
4403,3479,2024-01-15,Corpi di veicoli terrestri,,Emilia-Romagna,1495.04,1343.15,liquidato,2024-02-03,2024-02-21,2024-03-02
4404,1581,2025-05-27,RC autoveicoli terrestri,unilaterale,Umbria,7719.02,7396.13,liquidato,2025-06-10,2025-06-19,2025-06-27
4405,2383,2026-08-01,RC generale,,Toscana,12443.6,12303.22,liquidato,2026-08-26,2026-09-11,2026-09-18
4406,604,2023-02-25,RC generale,,Liguria,12187.29,11809.34,liquidato,2023-03-07,2023-03-22,2023-03-25
4407,3945,2026-08-20,RC generale,,Lazio,4072.22,3772.81,liquidato,2026-09-12,2026-09-18,2026-09-26
4408,3299,2024-10-16,Incendio ed elementi naturali,,Friuli-Venezia Giulia,4198.11,3282.54,liquidato,2024-11-27,2024-12-03,2024-12-14
4409,974,2025-02-08,RC generale,,Marche,6411.84,6037.13,liquidato,2025-03-06,2025-03-08,2025-03-18
4410,1137,2024-08-24,RC autoveicoli terrestri,unilaterale,Sicilia,5062.99,5152.8,liquidato,2024-09-13,2024-09-22,2024-10-07
4411,799,2024-05-06,Incendio ed elementi naturali,,Friuli-Venezia Giulia,16861.14,16323.34,liquidato,2024-05-30,2024-06-08,2024-06-16
4412,2446,2026-02-07,Altri danni ai beni,,Umbria,849.54,766.83,liquidato,2026-04-02,2026-04-22,2026-04-26
4413,1916,2023-07-18,RC autoveicoli terrestri,unilaterale,Abruzzo,11160.74,10693.94,liquidato,2023-08-25,2023-09-03,2023-09-10
4414,2243,2026-03-09,Altri danni ai beni,,Umbria,2254.21,2053.8,liquidato,2026-03-19,2026-03-31,2026-04-08
4415,295,2024-09-15,Altri danni ai beni,,Toscana,981.64,869.23,liquidato,2024-10-14,2024-10-19,2024-10-28
4416,2992,2024-12-09,Incendio ed elementi naturali,,Liguria,18431.25,18055.91,liquidato,2025-01-30,2025-02-08,2025-02-12
4417,3565,2025-03-21,RC autoveicoli terrestri,congiunto,Piemonte,7705.77,7281.36,liquidato,2025-04-10,2025-04-13,2025-04-20
4418,37,2026-07-02,Corpi di veicoli terrestri,,Friuli-Venezia Giulia,6911.92,6652.45,liquidato,2026-08-21,2026-08-26,2026-09-07
4419,679,2025-01-05,RC autoveicoli terrestri,congiunto,Sicilia,10818.88,10634.09,liquidato,2025-01-24,2025-02-13,2025-02-27
4420,293,2024-06-18,RC generale,,Sardegna,10640.48,10194.23,liquidato,2024-07-28,2024-07-31,2024-08-14
4421,341,2026-03-22,Incendio ed elementi naturali,,Lazio,26843.29,,respinto,,,
4422,2417,2025-10-20,Incendio ed elementi naturali,,Abruzzo,200,0.0,liquidato,2025-12-06,2025-12-21,2026-01-01
4423,2834,2024-12-10,RC autoveicoli terrestri,congiunto,Emilia-Romagna,9553.48,,respinto,,,
4424,3523,2023-05-14,RC generale,,Liguria,11793.2,11059.13,liquidato,2023-05-31,2023-06-03,2023-06-15
4425,491,2024-03-23,Incendio ed elementi naturali,,Molise,12726.15,12698.57,liquidato,2024-04-18,2024-05-02,2024-05-10
4426,2491,2025-08-11,Corpi di veicoli terrestri,,Lombardia,434.28,0.0,liquidato,2025-08-29,2025-09-05,2025-09-08
4427,3154,2025-06-11,Incendio ed elementi naturali,,Basilicata,15544.4,14605.96,liquidato,2025-06-26,2025-07-08,2025-07-13
4428,841,2026-08-13,Corpi di veicoli terrestri,,Veneto,4829.36,,respinto,,,
4429,4265,2025-02-27,Incendio ed elementi naturali,,Calabria,14374.4,,in_contenzioso,2025-04-11,,
4430,1402,2026-03-12,RC generale,,Liguria,7670.63,7574.95,liquidato,2026-03-29,2026-04-10,2026-04-17
4431,1953,2025-04-08,Incendio ed elementi naturali,,Piemonte,18130.66,17445.91,liquidato,2025-05-14,2025-05-18,2025-05-28
4432,721,2025-11-10,Incendio ed elementi naturali,,Marche,18718.5,18018.71,liquidato,2025-11-24,2025-11-26,2025-12-08
4433,4116,2024-08-26,Corpi di veicoli terrestri,,Marche,200,,aperto,,,
4434,4132,2026-06-03,Corpi di veicoli terrestri,,Lazio,4140.63,3666.65,liquidato,2026-07-14,2026-07-18,2026-07-29
4435,429,2026-01-09,Altri danni ai beni,,Sardegna,1263.2,1136.86,liquidato,2026-01-22,2026-02-04,2026-02-10
4436,789,2026-08-16,RC autoveicoli terrestri,unilaterale,Abruzzo,7603.94,7510.79,liquidato,2026-09-26,2026-10-14,2026-10-21
4437,4121,2026-08-12,Incendio ed elementi naturali,,Toscana,10303.31,9503.35,liquidato,2026-08-29,2026-09-07,2026-09-22
4438,3066,2025-05-09,Corpi di veicoli terrestri,,Toscana,4792.87,4774.15,liquidato,2025-07-06,2025-07-24,2025-08-06
4439,3795,2024-05-31,Altri danni ai beni,,Molise,2030.16,,in_contenzioso,2024-06-13,,
4440,2259,2024-11-19,RC generale,,Lazio,1820.19,1576.61,liquidato,2024-12-02,2024-12-11,2024-12-21
4441,1359,2024-02-09,Altri danni ai beni,,Lazio,1954.5,1845.73,liquidato,2024-04-08,2024-04-20,2024-04-30
4442,1821,2026-05-25,RC generale,,Umbria,7504.37,7045.89,liquidato,2026-07-24,2026-07-25,2026-07-29
4443,3148,2025-11-07,Incendio ed elementi naturali,,Veneto,17826.92,,aperto,,,
4444,1334,2026-08-21,RC autoveicoli terrestri,unilaterale,Veneto,3728.04,,aperto,,,
4445,1405,2024-07-12,Altri danni ai beni,,Valle d'Aosta,1744.49,,aperto,,,
4446,1209,2025-06-20,Altri danni ai beni,,Molise,554.68,441.93,liquidato,2025-08-05,2025-08-19,2025-08-25
4447,3554,2026-06-25,Corpi di veicoli terrestri,,Toscana,3706.45,,in_contenzioso,2026-08-13,,
4448,3742,2025-04-03,Incendio ed elementi naturali,,Abruzzo,3815.37,3297.01,liquidato,2025-04-15,2025-04-16,2025-04-19
4449,743,2026-03-20,Incendio ed elementi naturali,,Molise,17016.41,16828.86,liquidato,2026-05-04,2026-05-06,2026-05-09
4450,1320,2026-01-03,Altri danni ai beni,,Valle d'Aosta,1903.85,1693.63,liquidato,2026-01-27,2026-02-16,2026-03-02
4451,101,2023-12-24,RC generale,,Sicilia,10323.39,9956.44,liquidato,2024-02-08,2024-02-22,2024-03-03
4452,3919,2026-05-21,Incendio ed elementi naturali,,Emilia-Romagna,16010.41,15390.73,liquidato,2026-07-16,2026-07-25,2026-08-09
4453,2464,2024-04-10,Altri danni ai beni,,Liguria,2615.88,2456.39,liquidato,2024-05-24,2024-06-01,2024-06-07
4454,3255,2025-07-17,Incendio ed elementi naturali,,Sicilia,20408.6,19851.26,liquidato,2025-08-25,2025-09-06,2025-09-14
4455,3857,2026-06-02,RC autoveicoli terrestri,congiunto,Toscana,4643.32,4728.93,liquidato,2026-06-18,2026-07-04,2026-07-11
4456,3095,2025-01-22,RC autoveicoli terrestri,unilaterale,Sardegna,6460.38,6388.99,liquidato,2025-02-24,2025-03-12,2025-03-17
4457,1772,2023-12-22,Incendio ed elementi naturali,,Valle d'Aosta,11925.59,,respinto,,,
4458,371,2024-08-13,Corpi di veicoli terrestri,,Liguria,3560.17,3343.09,liquidato,2024-09-13,2024-09-26,2024-09-30
4459,411,2024-01-01,RC autoveicoli terrestri,congiunto,Sicilia,13231.91,,in_contenzioso,2024-01-27,,
4460,4039,2026-02-02,Corpi di veicoli terrestri,,Valle d'Aosta,4702.13,4495.01,liquidato,2026-02-15,2026-03-07,2026-03-14
4461,724,2025-03-30,RC generale,,Lombardia,9625.35,9268.32,liquidato,2025-04-21,2025-04-28,2025-05-04
4462,2671,2023-06-09,RC generale,,Umbria,13293.62,,aperto,,,
4463,1321,2025-11-13,RC autoveicoli terrestri,unilaterale,Lombardia,7461.84,7500.61,liquidato,2025-12-09,2025-12-28,2026-01-03
4464,2702,2024-07-29,Altri danni ai beni,,Marche,3370.88,3128.69,liquidato,2024-09-13,2024-10-01,2024-10-11
4465,3794,2025-11-26,Incendio ed elementi naturali,,Toscana,11149.22,10913.6,liquidato,2026-01-18,2026-01-30,2026-02-06
4466,3473,2026-03-11,Corpi di veicoli terrestri,,Lazio,3840.42,,in_contenzioso,2026-05-06,,
4467,2017,2026-07-22,Altri danni ai beni,,Basilicata,1038.56,934.33,liquidato,2026-08-07,2026-08-18,2026-08-31
4468,2788,2024-04-05,RC generale,,Liguria,12163.75,11705.66,liquidato,2024-05-06,2024-05-07,2024-05-18
4469,4169,2023-11-14,RC autoveicoli terrestri,unilaterale,Marche,2171.77,,aperto,,,
4470,4128,2026-01-24,RC autoveicoli terrestri,congiunto,Sardegna,9042.5,8687.75,liquidato,2026-02-21,2026-03-03,2026-03-09
4471,171,2026-05-30,Incendio ed elementi naturali,,Lazio,16817.64,16977.51,liquidato,2026-07-19,2026-08-03,2026-08-09
4472,1132,2024-08-03,RC generale,,Lombardia,4952.64,,aperto,,,
4473,1725,2024-03-17,RC autoveicoli terrestri,congiunto,Trentino-Alto Adige,4754.04,,aperto,,,
4474,1461,2026-07-15,RC autoveicoli terrestri,congiunto,Sardegna,4791.33,4471.02,liquidato,2026-07-27,2026-08-10,2026-08-23
4475,1709,2023-10-25,RC generale,,Basilicata,5038.41,,respinto,,,
4476,4236,2024-05-04,Incendio ed elementi naturali,,Sardegna,9513.25,8732.42,liquidato,2024-06-08,2024-06-17,2024-07-01
4477,972,2025-01-02,Corpi di veicoli terrestri,,Trentino-Alto Adige,4828.7,4509.59,liquidato,2025-01-29,2025-02-10,2025-02-22
4478,2724,2024-09-14,RC autoveicoli terrestri,unilaterale,Trentino-Alto Adige,,6629.04,liquidato,2024-11-01,2024-11-21,2024-11-27
4479,2618,2026-08-03,RC generale,,Emilia-Romagna,12773.29,12159.5,liquidato,2026-09-15,2026-09-24,2026-09-28
4480,2609,2024-06-08,Incendio ed elementi naturali,,Friuli-Venezia Giulia,12959.97,12589.39,liquidato,2024-07-09,2024-07-21,2024-08-03
4481,3505,2026-08-13,RC autoveicoli terrestri,congiunto,Abruzzo,7256.33,6896.85,liquidato,2026-09-12,2026-09-13,2026-09-23
4482,1262,2026-08-12,Altri danni ai beni,,Piemonte,2336.34,2115.27,liquidato,2026-09-14,2026-09-19,2026-09-23
4483,1407,2024-09-05,Altri danni ai beni,,Sardegna,691.36,586.57,liquidato,2024-10-06,2024-10-18,2024-10-30
4484,2135,2024-06-03,RC generale,,Emilia-Romagna,6886.24,,respinto,,,
4485,3814,2024-09-14,RC generale,,Veneto,8409.93,8362.07,liquidato,2024-11-11,2024-11-24,2024-12-06
4486,1045,2026-08-13,Incendio ed elementi naturali,,Calabria,11330.54,10835.62,liquidato,2026-10-10,2026-10-23,2026-11-05
4487,2695,2026-02-16,Corpi di veicoli terrestri,,Toscana,2495.57,,aperto,,,
4488,1023,2024-08-03,RC autoveicoli terrestri,unilaterale,Piemonte,3994.77,,aperto,,,
4489,2628,2025-09-13,RC autoveicoli terrestri,unilaterale,Toscana,1493.61,1305.37,liquidato,2025-10-02,2025-10-09,2025-10-17
4490,4159,2026-04-01,Incendio ed elementi naturali,,Basilicata,14015.17,13872.89,liquidato,2026-05-11,2026-05-28,2026-06-04
4491,3410,2024-10-05,Incendio ed elementi naturali,,Liguria,3780.06,3339.17,liquidato,2024-11-24,2024-11-30,2024-12-13
4492,50,2024-10-16,RC autoveicoli terrestri,unilaterale,Basilicata,11437.09,11134.08,liquidato,2024-12-03,2024-12-13,2024-12-21
4493,3127,2023-12-09,Altri danni ai beni,,Valle d'Aosta,1674.38,1537.15,liquidato,2024-01-22,2024-02-03,2024-02-15
4494,2799,2023-09-24,Incendio ed elementi naturali,,Sardegna,22196.12,21355.82,liquidato,2023-10-22,2023-10-25,2023-11-06
4495,510,2026-04-06,RC generale,,Emilia-Romagna,5984.08,5459.01,liquidato,2026-05-18,2026-05-27,2026-05-31
4496,1334,2026-06-24,RC autoveicoli terrestri,congiunto,Veneto,6265.99,6093.98,liquidato,2026-07-24,2026-07-28,2026-08-04
4497,2885,2026-03-14,Incendio ed elementi naturali,,Campania,12277.55,12042.81,liquidato,2026-04-18,2026-04-30,2026-05-11
4498,3524,2024-03-12,Incendio ed elementi naturali,,Umbria,19690.47,,aperto,,,
4499,1797,2025-07-03,Altri danni ai beni,,Marche,2998.57,,respinto,,,
4500,2057,2023-11-14,RC autoveicoli terrestri,congiunto,Emilia-Romagna,2957.87,,respinto,,,
4501,4233,2024-03-05,Corpi di veicoli terrestri,,Friuli-Venezia Giulia,3476.34,3304.74,liquidato,2024-04-27,2024-05-05,2024-05-17
4502,3159,2023-10-20,RC generale,,Umbria,3620.46,3227.43,liquidato,2023-12-02,2023-12-21,2024-01-02
4503,1792,2026-06-05,Incendio ed elementi naturali,,Trentino-Alto Adige,18387.02,18459.25,liquidato,2026-06-26,2026-07-07,2026-07-20
4504,3836,2024-12-23,RC autoveicoli terrestri,congiunto,Friuli-Venezia Giulia,1665.75,,aperto,,,
4505,1961,2024-07-28,RC generale,,Marche,4734.88,4391.58,liquidato,2024-08-23,2024-08-25,2024-08-29
4506,4137,2026-06-10,RC generale,,Trentino-Alto Adige,14129.4,13910.33,liquidato,2026-06-25,2026-07-07,2026-07-18
4507,419,2025-02-06,Corpi di veicoli terrestri,,Calabria,5208.59,5018.03,liquidato,2025-04-03,2025-04-05,2025-04-17
4508,2418,2024-12-04,Corpi di veicoli terrestri,,Lazio,7174.88,7088.44,liquidato,2024-12-17,2024-12-18,2024-12-21
4509,4243,2026-03-28,Altri danni ai beni,,Lombardia,1248.41,,respinto,,,
4510,2724,2024-12-24,RC autoveicoli terrestri,congiunto,Trentino-Alto Adige,8530.5,8301.85,liquidato,2025-01-07,2025-01-24,2025-01-29
4511,3663,2024-02-25,Altri danni ai beni,,Liguria,2343.35,2104.53,liquidato,2024-04-02,2024-04-11,2024-04-18
4512,4201,2025-08-03,Incendio ed elementi naturali,,Molise,4241.95,4197.33,liquidato,2025-09-08,2025-09-23,2025-10-07
4513,3517,2025-07-29,RC generale,,Marche,9558.5,9438.59,liquidato,2025-08-15,2025-09-04,2025-09-07
4514,4047,2025-12-20,RC generale,,Sardegna,547.57,,respinto,,,
4515,2399,2024-10-30,Incendio ed elementi naturali,,Abruzzo,11237.38,10974.81,liquidato,2024-12-16,2025-01-03,2025-01-15
4516,3842,2025-11-08,RC generale,,Molise,16671.54,16184.65,liquidato,2025-12-08,2025-12-28,2025-12-31
4517,173,2024-08-05,Corpi di veicoli terrestri,,Piemonte,1827.7,,aperto,,,
4518,1791,2026-08-10,Altri danni ai beni,,Lombardia,1858.47,,aperto,,,
4519,540,2025-02-24,RC generale,,Sicilia,704.13,456.36,liquidato,2025-03-06,2025-03-21,2025-03-25
4520,1036,2026-04-03,Altri danni ai beni,,Trentino-Alto Adige,1534.84,1303.98,liquidato,2026-05-26,2026-06-03,2026-06-08
4521,123,2024-04-16,Altri danni ai beni,,Sicilia,2448.37,2293.48,liquidato,2024-05-27,2024-06-03,2024-06-18
4522,3479,2024-02-22,Corpi di veicoli terrestri,,Emilia-Romagna,1827.09,1687.64,liquidato,2024-03-21,2024-04-01,2024-04-09
4523,1500,2024-01-14,Corpi di veicoli terrestri,,Liguria,1823.47,1495.91,liquidato,2024-01-25,2024-02-10,2024-02-18
4524,2973,2024-02-16,RC autoveicoli terrestri,congiunto,Friuli-Venezia Giulia,3946.63,3919.94,liquidato,2024-03-06,2024-03-26,2024-04-03
4525,1670,2026-08-06,Incendio ed elementi naturali,,Puglia,9541.0,,respinto,,,
4526,1563,2023-04-17,Altri danni ai beni,,Calabria,2442.84,,aperto,,,
4527,3062,2024-04-04,Corpi di veicoli terrestri,,Valle d'Aosta,4807.2,4388.48,liquidato,2024-06-03,2024-06-16,2024-06-20
4528,1200,2024-01-18,Corpi di veicoli terrestri,,Basilicata,1864.51,1365.16,liquidato,2024-03-10,2024-03-19,2024-03-31
4529,931,2024-04-07,Corpi di veicoli terrestri,,Basilicata,1907.67,,respinto,,,
4530,4252,2026-05-15,Corpi di veicoli terrestri,,Valle d'Aosta,4745.76,,in_contenzioso,2026-06-17,,
4531,4214,2026-06-23,RC autoveicoli terrestri,unilaterale,Toscana,8629.93,8816.34,liquidato,2026-08-13,2026-08-19,2026-09-03
4532,2069,2025-02-06,Corpi di veicoli terrestri,,Marche,5519.33,5350.61,liquidato,2025-02-19,2025-03-01,2025-03-08
4533,2410,2023-12-24,Corpi di veicoli terrestri,,Liguria,6092.11,5691.81,liquidato,2024-02-17,2024-03-03,2024-03-16
4534,2308,2025-07-20,RC generale,,Valle d'Aosta,8085.12,,aperto,,,
4535,2699,2024-04-09,Altri danni ai beni,,Piemonte,3254.62,3126.11,liquidato,2024-04-27,2024-05-03,2024-05-18
4536,3853,2023-09-15,RC autoveicoli terrestri,unilaterale,Trentino-Alto Adige,13228.99,,aperto,,,
4537,2111,2025-04-17,Altri danni ai beni,,Sicilia,2607.24,2441.64,liquidato,2025-05-21,2025-05-28,2025-06-08
4538,724,2025-01-13,RC generale,,Lombardia,8886.99,,in_contenzioso,2025-03-11,,
4539,231,2024-05-20,RC generale,,Campania,8058.23,7496.92,liquidato,2024-07-07,2024-07-13,2024-07-21
4540,2880,2024-12-11,Altri danni ai beni,,Sardegna,792.39,591.64,liquidato,2025-01-26,2025-02-04,2025-02-09
4541,515,2023-11-20,RC autoveicoli terrestri,congiunto,Sardegna,3478.49,,aperto,,,
4542,136,2023-06-24,Altri danni ai beni,,Basilicata,2140.52,1997.94,liquidato,2023-07-12,2023-07-18,2023-07-31
4543,3021,2025-03-16,RC autoveicoli terrestri,unilaterale,Marche,10146.44,10041.69,liquidato,2025-04-23,2025-05-03,2025-05-13
4544,234,2026-01-28,RC autoveicoli terrestri,congiunto,Molise,10091.26,,in_contenzioso,2026-02-07,,
4545,564,2025-09-01,Altri danni ai beni,,Sardegna,1892.8,1832.49,liquidato,2025-10-19,2025-10-28,2025-11-11
4546,1370,2024-05-13,RC autoveicoli terrestri,congiunto,Liguria,9706.96,9720.32,liquidato,2024-06-07,2024-06-22,2024-07-07
4547,577,2026-07-15,Incendio ed elementi naturali,,Lombardia,14436.69,,aperto,,,
4548,3827,2026-04-03,RC generale,,Calabria,7963.03,7494.58,liquidato,2026-05-05,2026-05-13,2026-05-18
4549,4151,2025-09-01,Incendio ed elementi naturali,,Friuli-Venezia Giulia,20028.42,19403.39,liquidato,2025-09-14,2025-09-23,2025-10-04
4550,945,2026-04-24,RC autoveicoli terrestri,unilaterale,Lombardia,8368.91,8377.31,liquidato,2026-06-11,2026-06-17,2026-06-28
