id_polizza,id_cliente,id_tipo_polizza,premio_annuo,data_decorrenza,data_scadenza
3836,86,10,358.47,2024-05-29,2025-05-29
3837,2028,6,171.75,2023-11-02,2024-11-01
3838,1047,7,90.15,2024-04-27,2025-04-27
3839,2352,9,551.31,2026-07-02,2027-07-02
3840,2,1,210.06,2024-02-06,2025-02-05
3841,2001,6,182.2,2026-08-22,2027-08-22
3842,1618,13,123.35,2025-06-06,2026-06-06
3843,2616,10,638.21,2024-07-16,2025-07-16
3844,120,11,426.97,2024-12-10,2025-12-10
3845,1400,10,529.37,2023-02-21,2024-02-21
3846,436,4,188.22,2023-06-04,2024-06-03
3847,328,12,102.2,2024-11-07,2025-11-07
3848,2330,1,257.33,2025-10-05,2026-10-05
3849,3025,10,648.34,2024-07-02,2025-07-02
3850,155,13,116.58,2024-08-30,2025-08-30
3851,2718,4,142.45,2023-10-15,2024-10-14
3852,1232,11,336.21,2024-07-29,2025-07-29
3853,157,9,369.29,2023-05-06,2024-05-05
3854,2638,5,168.16,2025-12-18,2026-12-18
3855,2534,4,169.11,2026-01-17,2027-01-17
3856,246,9,470.04,2023-02-22,2024-02-22
3857,1054,11,470.57,2025-12-27,2026-12-27
3858,2976,3,209.77,2023-05-05,2024-05-04
3859,3144,10,477.97,2025-05-27,2026-05-27
3860,2210,8,88.29,2025-07-10,2026-07-10
3861,923,5,173.33,2024-10-17,2025-10-17
3862,3074,8,111.14,2023-06-20,2024-06-19
3863,85,12,132.07,2025-09-16,2026-09-16
3864,2212,10,614.21,2023-03-30,2024-03-29
3865,1184,7,67.73,2024-03-10,2025-03-10
3866,2507,12,90.21,2025-08-06,2026-08-06
3867,9,1,217.23,2025-08-17,2026-08-17
3868,1073,10,342.04,2026-06-15,2027-06-15
3869,1191,2,249.42,2023-10-13,2024-10-12
3870,427,9,481.99,2026-07-23,2027-07-23
3871,789,7,85.67,2023-12-25,2024-12-24
3872,923,4,168.55,2023-04-19,2024-04-18
3873,3067,7,93.36,2025-11-21,2026-11-21
3874,2846,1,272.46,2025-01-22,2026-01-22
3875,1240,7,121.51,2024-10-14,2025-10-14
3876,3191,10,390.85,2023-07-24,2024-07-23
3877,439,11,368.24,2026-03-02,2027-03-02
3878,389,10,534.61,2024-04-22,2025-04-22
3879,528,2,158.07,2025-05-06,2026-05-06
3880,2677,9,306.05,2025-07-14,2026-07-14
3881,1618,13,108.58,2025-06-06,2026-06-06
3882,3024,7,87.37,2024-04-26,2025-04-26
3883,2486,8,101.31,2024-11-18,2025-11-18
3884,1912,7,61.11,2024-10-12,2025-10-12
3885,1556,13,126.41,2024-03-28,2025-03-28
3886,2346,7,93.16,2025-03-01,2026-03-01
3887,2971,6,194.0,2025-09-10,2026-09-10
3888,124,2,239.08,2023-02-04,2024-02-04
3889,1446,3,271.07,2026-08-16,2027-08-16
3890,1439,3,252.57,2025-02-17,2026-02-17
3891,2586,4,175.44,2024-09-20,2025-09-20
3892,2013,5,178.4,2025-05-07,2026-05-07
3893,375,8,73.6,2026-07-12,2027-07-12
3894,943,13,101.26,2023-09-15,2024-09-14
3895,2800,12,140.29,2026-01-26,2027-01-26
3896,2085,2,225.88,2025-04-16,2026-04-16
3897,2711,4,207.71,2026-03-25,2027-03-25
3898,1440,3,322.72,2024-06-22,2025-06-22
3899,1123,12,166.76,2024-10-20,2025-10-20
3900,251,13,129.45,2026-07-12,2027-07-12
3901,1020,8,66.47,2024-06-17,2025-06-17
3902,1739,10,346.29,2026-01-04,2027-01-04
3903,1189,4,239.86,2024-08-08,2025-08-08
3904,535,12,100.69,2025-12-17,2026-12-17
3905,1237,13,110.57,2026-07-31,2027-07-31
3906,1375,2,325.56,2026-02-21,2027-02-21
3907,166,13,95.25,2025-12-13,2026-12-13
3908,1547,5,183.04,2024-02-26,2025-02-25
3909,767,7,74.17,2026-02-21,2027-02-21
3910,1612,9,391.52,2024-06-08,2025-06-08
3911,2552,11,381.34,2025-08-15,2026-08-15
3912,2929,4,163.51,2026-06-05,2027-06-05
3913,1357,2,216.78,2023-05-17,2024-05-16
3914,296,9,397.03,2023-10-22,2024-10-21
3915,1217,8,67.71,2023-03-01,2024-02-29
3916,1340,3,188.77,2025-06-19,2026-06-19
3917,1363,12,135.61,2025-05-09,2026-05-09
3918,1883,13,99.71,2026-01-22,2027-01-22
3919,488,5,166.01,2025-10-11,2026-10-11
3920,963,5,175.92,2026-01-12,2027-01-12
3921,523,8,60.37,2026-01-13,2027-01-13
3922,1585,3,160.33,2025-01-16,2026-01-16
3923,1267,2,269.56,2024-12-23,2025-12-23
3924,437,7,63.8,2026-03-31,2027-03-31
3925,134,2,271.44,2025-08-05,2026-08-05
3926,2328,3,209.14,2026-03-27,2027-03-27
3927,2672,5,176.46,2024-07-30,2025-07-30
3928,2909,3,203.47,2025-07-28,2026-07-28
3929,555,10,454.2,2024-10-20,2025-10-20
3930,2056,7,90.26,2027-05-17,2026-05-17
3931,2420,3,244.39,2024-07-09,2025-07-09
3932,1034,3,170.14,2024-01-29,2025-01-28
3933,3100,12,171.67,2026-07-24,2027-07-24
3934,1649,7,86.0,2025-03-07,2026-03-07
3935,3068,7,78.93,2026-03-03,2027-03-03
3936,1724,8,72.44,2025-05-01,2026-05-01
3937,2274,9,370.39,2023-12-12,2024-12-11
3938,1577,8,67.34,2025-04-27,2026-04-27
3939,55,12,112.25,2026-01-18,2027-01-18
3940,493,12,115.76,2025-05-21,2024-05-21
3941,1361,5,171.95,2026-01-23,2027-01-23
3942,2146,11,384.08,2026-07-08,2027-07-08
3943,3096,4,167.09,2023-05-06,2024-05-05
3944,2222,2,249.35,2023-12-15,2024-12-14
3945,840,13,148.55,2026-08-19,2027-08-19
3946,463,8,55.07,2023-05-19,2024-05-18
3947,2300,2,148.91,2023-09-17,2024-09-16
3948,550,12,151.77,2026-05-02,2027-05-02
3949,634,13,120.54,2026-01-06,2027-01-06
3950,974,7,69.06,2025-03-10,2026-03-10
3951,2387,13,112.95,2024-07-05,2025-07-05
3952,1439,12,115.52,2023-10-16,2024-10-15
3953,3058,4,158.08,2025-12-10,2026-12-10
3954,1866,6,155.13,2024-06-21,2025-06-21
3955,883,12,133.24,2023-06-17,2024-06-16
3956,110,8,80.06,2026-02-10,2027-02-10
3957,852,3,201.13,2026-04-17,2027-04-17
3958,1114,12,125.29,2026-06-02,2027-06-02
3959,1756,11,569.13,2023-11-18,2024-11-17
3960,767,11,451.6,2025-11-06,2026-11-06
3961,2993,2,325.66,2024-06-23,2025-06-23
3962,332,3,207.08,2023-09-05,2024-09-04
3963,663,13,135.52,2025-11-22,2026-11-22
3964,3026,10,424.32,2023-03-29,2024-03-28
3965,2361,5,144.83,2025-11-24,2026-11-24
3966,1420,12,146.98,2025-10-07,2026-10-07
3967,88,3,220.01,2023-02-16,2024-02-16
3968,85,3,247.82,2024-08-07,2025-08-07
3969,3124,8,71.03,2023-10-28,2024-10-27
3970,2527,5,165.93,2025-02-04,2026-02-04
3971,1728,12,191.76,2026-01-25,2027-01-25
3972,2457,1,188.36,2026-02-25,2027-02-25
3973,3197,5,165.6,2024-07-13,2025-07-13
3974,1202,13,152.73,2024-03-17,2023-03-18
3975,1413,3,259.45,2025-03-16,2026-03-16
3976,1837,5,186.91,2025-05-20,2026-05-20
3977,1473,11,556.96,2023-11-23,2024-11-22
3978,2182,10,340.82,2025-03-02,2026-03-02
3979,223,12,128.57,2023-09-28,2024-09-27
3980,2471,3,203.11,2023-04-27,2024-04-26
3981,2830,9,556.6,2025-07-31,2026-07-31
3982,3156,3,160.32,2024-06-24,2025-06-24
3983,552,3,158.18,2025-02-02,2024-02-03
3984,3199,13,113.33,2025-07-24,2026-07-24
3985,3184,11,489.93,2024-01-19,2025-01-18
3986,1967,10,388.43,2025-01-07,2026-01-07
3987,1422,5,172.11,2026-02-15,2027-02-15
3988,1574,13,186.31,2025-05-22,2026-05-22
3989,1096,13,147.63,2025-03-31,2026-03-31
3990,2090,9,304.3,2023-04-16,2024-04-15
3991,1407,8,66.95,2024-06-26,2025-06-26
3992,1022,5,195.5,2025-11-09,2026-11-09
3993,2397,8,87.28,2023-01-13,2024-01-13
3994,485,8,58.21,2025-02-28,2026-02-28
3995,803,9,414.98,2024-11-16,2025-11-16
3996,269,12,136.1,2026-08-20,2027-08-20
3997,2191,10,481.06,2024-12-14,2025-12-14
3998,1145,4,198.68,2023-07-31,2024-07-30
3999,1009,5,149.93,2026-06-12,2027-06-12
4000,1893,1,322.48,2023-08-10,2024-08-09
4001,1546,11,343.93,2024-08-26,2025-08-26
4002,794,9,523.29,2026-01-22,2027-01-22
4003,11,13,136.69,2025-06-17,2026-06-17
4004,1058,6,166.64,2024-07-09,2025-07-09
4005,2476,6,163.65,2025-09-09,2026-09-09
4006,2117,12,192.56,2025-05-05,2026-05-05
4007,2589,3,205.25,2025-09-11,2026-09-11
4008,1570,8,83.69,2023-04-25,2024-04-24
4009,775,3,174.12,2024-10-13,2025-10-13
4010,276,11,445.31,2026-08-04,2027-08-04
4011,1316,6,149.23,2026-05-09,2025-05-09
4012,1305,10,342.86,2026-07-10,2027-07-10
4013,2178,8,115.28,2026-01-06,2027-01-06
4014,1810,11,336.44,2026-03-03,2027-03-03
4015,386,5,176.22,2024-04-10,2025-04-10
4016,2124,5,166.09,2023-08-12,2024-08-11
4017,2847,5,293.94,2024-09-20,2025-09-20
4018,3018,6,198.09,2024-11-02,2025-11-02
4019,707,4,153.07,2025-11-23,2026-11-23
4020,3069,5,174.89,2025-10-20,2026-10-20
4021,417,9,371.61,2025-08-10,2026-08-10
4022,851,7,99.92,2024-08-02,2025-08-02
4023,2107,9,411.51,2023-04-23,2024-04-22
4024,409,10,327.89,2023-03-10,2024-03-09
4025,3046,1,237.36,2023-01-06,2024-01-06
4026,1985,9,408.74,2024-07-14,2025-07-14
4027,1147,9,407.19,2025-02-07,2026-02-07
4028,853,6,220.12,2024-07-22,2025-07-22
4029,1653,6,179.25,2025-10-11,2026-10-11
4030,701,7,55.64,2023-06-30,2024-06-29
4031,2621,5,248.2,2023-07-15,2024-07-14
4032,2661,6,159.32,2025-11-05,2026-11-05
4033,1079,8,85.93,2023-04-16,2024-04-15
4034,3077,6,258.57,2024-11-14,2025-11-14
4035,1928,4,211.45,2024-10-16,2025-10-16
4036,1476,4,191.07,2023-06-07,2024-06-06
4037,925,12,113.25,2025-01-18,2026-01-18
4038,2476,5,167.12,2026-07-23,2027-07-23
4039,1098,3,204.43,2025-02-05,2026-02-05
4040,2723,4,217.59,2025-01-02,2026-01-02
4041,2086,7,65.14,2023-11-12,2024-11-11
4042,860,13,113.52,2025-03-08,2026-03-08
4043,174,2,280.7,2025-09-27,2026-09-27
4044,855,6,160.87,2026-07-01,2027-07-01
4045,516,11,517.01,2026-03-29,2027-03-29
4046,42,8,84.5,2025-01-28,2026-01-28
4047,1864,7,80.9,2025-03-13,2026-03-13
4048,1324,12,143.1,2024-10-23,2025-10-23
4049,1626,13,153.33,2023-09-30,2024-09-29
4050,694,7,81.72,2025-05-06,2024-05-06
4051,1636,6,128.77,2023-08-04,2024-08-03
4052,1760,13,216.09,2023-07-26,2024-07-25
4053,1009,9,402.26,2023-06-10,2024-06-09
4054,373,7,102.75,2023-11-12,2024-11-11
4055,446,4,199.95,2026-02-08,2027-02-08
4056,3115,2,255.21,2023-09-27,2024-09-26
4057,1352,7,125.69,2026-05-02,2027-05-02
4058,1177,4,121.77,2023-09-27,2024-09-26
4059,229,1,176.76,2023-09-23,2024-09-22
4060,2473,6,301.53,2023-11-26,2024-11-25
4061,966,7,96.68,2025-09-27,2026-09-27
4062,2926,5,259.63,2023-11-28,2024-11-27
4063,1560,3,368.54,2025-04-21,2026-04-21
4064,1150,13,127.87,2025-09-26,2026-09-26
4065,1171,3,258.95,2026-05-05,2027-05-05
4066,1878,13,129.56,2023-05-22,2024-05-21
4067,15,12,101.16,2025-08-10,2026-08-10
4068,221,9,472.92,2024-05-01,2025-05-01
4069,528,9,357.43,2024-11-15,2025-11-15
4070,2966,5,149.47,2024-02-10,2025-02-09
4071,2408,5,147.25,2026-05-10,2027-05-10
4072,2344,11,440.35,2025-07-20,2026-07-20
4073,2975,6,166.79,2025-10-26,2026-10-26
4074,1145,9,485.42,2023-12-06,2024-12-05
4075,658,12,160.8,2023-06-19,2024-06-18
4076,1333,6,138.8,2024-11-22,2025-11-22
4077,115,9,311.98,2023-02-26,2024-02-26
4078,2890,7,95.81,2023-07-16,2024-07-15
4079,1226,1,210.99,2023-11-25,2024-11-24
4080,635,8,119.77,2023-02-23,2024-02-23
4081,2643,12,117.75,2024-04-09,2025-04-09
4082,2857,7,102.37,2023-11-17,2024-11-16
4083,2514,4,183.82,2025-07-29,2026-07-29
4084,1444,5,165.29,2024-04-24,2025-04-24
4085,2140,11,563.93,2026-04-07,2027-04-07
4086,2557,3,233.4,2026-06-02,2027-06-02
4087,993,3,273.78,2024-07-02,2025-07-02
4088,1976,8,74.45,2024-01-15,2025-01-14
4089,1954,4,123.34,2025-01-26,2024-01-27
4090,1975,3,311.71,2023-05-24,2024-05-23
4091,2470,8,81.79,2025-07-23,2026-07-23
4092,2946,7,94.91,2023-07-20,2024-07-19
4093,1023,8,96.62,2023-03-26,2024-03-25
4094,3159,11,608.08,2023-10-13,2024-10-12
4095,2706,3,182.09,2023-09-24,2024-09-23
4096,1512,7,93.45,2023-05-08,2024-05-07
4097,1508,8,73.89,2024-09-13,2025-09-13
4098,586,11,412.18,2025-05-11,2026-05-11
4099,2079,3,317.72,2024-06-27,2025-06-27
4100,3027,8,90.32,2023-03-14,2024-03-13
4101,1738,7,103.0,2024-10-27,2025-10-27
4102,2930,4,135.08,2024-07-08,2025-07-08
4103,3001,4,188.88,2026-07-22,2027-07-22
4104,904,7,100.38,2024-03-01,2025-03-01
4105,1415,6,135.83,2023-09-03,2024-09-02
4106,267,8,74.64,2023-03-03,2024-03-02
4107,3020,7,91.44,2023-06-09,2024-06-08
4108,764,5,133.9,2025-04-02,2026-04-02
4109,1820,8,65.66,2023-05-07,2024-05-06
4110,2665,10,310.91,2025-11-02,2026-11-02
4111,954,2,283.56,2023-03-03,2024-03-02
4112,325,3,212.0,2023-03-17,2024-03-16
4113,1206,7,66.16,2026-05-26,2027-05-26
4114,528,1,194.01,2025-09-14,2026-09-14
4115,2402,1,229.84,2026-04-11,2027-04-11
4116,224,2,186.42,2024-01-29,2025-01-28
4117,2999,7,88.54,2024-08-03,2025-08-03
4118,852,3,222.22,2024-08-15,2025-08-15
4119,1086,1,339.33,2025-07-27,2026-07-27
4120,1125,4,136.26,2024-12-13,2025-12-13
4121,39,4,167.16,2025-12-05,2026-12-05
4122,2252,7,84.26,2023-02-01,2024-02-01
4123,1823,7,101.9,2024-06-26,2025-06-26
4124,1416,2,198.22,2026-03-06,2027-03-06
4125,1089,5,149.95,2023-11-16,2024-11-15
4126,3189,6,145.52,2023-08-03,2024-08-02
4127,501,1,256.86,2025-06-08,2026-06-08
4128,2970,9,381.87,2025-01-27,2026-01-27
4129,1079,1,259.22,2026-08-18,2027-08-18
4130,1334,3,281.75,2025-10-18,2026-10-18
4131,1301,7,108.44,2023-03-15,2024-03-14
4132,2045,1,243.26,2025-06-17,2026-06-17
4133,3006,3,228.82,2024-09-19,2025-09-19
4134,2968,5,253.64,2026-01-28,2027-01-28
4135,2946,3,252.56,2026-04-29,2027-04-29
4136,3137,4,166.17,2023-07-23,2024-07-22
4137,2386,12,117.99,2026-04-24,2027-04-24
4138,3167,7,54.12,2026-05-03,2027-05-03
4139,2069,1,228.42,2026-07-02,2027-07-02
4140,2898,3,208.67,2026-08-09,2027-08-09
4141,2134,10,338.49,2024-11-17,2025-11-17
4142,1053,12,158.23,2024-06-26,2025-06-26
4143,1221,7,73.06,2025-05-23,2026-05-23
4144,712,9,702.0,2025-06-06,2026-06-06
4145,1613,10,364.3,2023-06-20,2024-06-19
4146,288,6,203.02,2023-10-05,2024-10-04
4147,1919,5,115.44,2025-05-22,2026-05-22
4148,2039,12,106.05,2025-07-21,2026-07-21
4149,273,2,287.23,2023-10-03,2024-10-02
4150,221,12,139.52,2023-06-20,2024-06-19
4151,897,6,140.7,2024-12-28,2025-12-28
4152,731,3,228.28,2024-05-24,2025-05-24
4153,1579,3,209.44,2024-12-01,2023-12-02
4154,1828,6,214.33,2024-10-28,2025-10-28
4155,2783,5,209.09,2025-04-01,2026-04-01
4156,2794,13,178.85,2025-05-16,2026-05-16
4157,359,3,248.01,2024-05-05,2025-05-05
4158,3041,12,105.88,2025-09-04,2026-09-04
4159,1981,5,162.02,2025-12-18,2026-12-18
4160,847,6,205.76,2024-12-10,2025-12-10
4161,1602,11,565.92,2026-05-26,2025-05-26
4162,2933,8,70.95,2026-08-15,2027-08-15
4163,152,7,80.26,2023-04-20,2024-04-19
4164,177,11,559.88,2025-01-08,2026-01-08
4165,2907,12,125.32,2025-01-29,2026-01-29
4166,1209,7,75.94,2024-08-12,2025-08-12
4167,520,7,96.83,2025-03-14,2026-03-14
4168,53,6,144.79,2026-04-11,2027-04-11
4169,174,10,393.26,2023-08-29,2024-08-28
4170,2068,3,291.1,2024-09-27,2025-09-27
4171,2198,5,220.89,2024-06-23,2025-06-23
4172,971,4,281.08,2024-07-25,2025-07-25
4173,2849,1,251.64,2025-06-10,2026-06-10
4174,1522,3,245.77,2023-03-25,2024-03-24
4175,2023,7,89.77,2023-08-04,2024-08-03
4176,1826,7,101.49,2026-06-25,2027-06-25
4177,2934,12,167.31,2025-03-17,2026-03-17
4178,811,12,139.79,2025-10-12,2026-10-12
4179,1759,10,491.23,2025-08-24,2026-08-24
4180,834,7,101.36,2024-05-23,2025-05-23
4181,2862,10,382.22,2023-10-07,2024-10-06
4182,2123,1,210.94,2026-01-22,2027-01-22
4183,2930,1,191.7,2023-07-02,2024-07-01
4184,474,1,254.58,2023-01-12,2024-01-12
4185,981,7,99.04,2026-04-09,2025-04-09
4186,2808,12,129.59,2024-12-12,2025-12-12
4187,2131,13,127.07,2025-03-31,2026-03-31
4188,2305,2,390.83,2024-06-17,2025-06-17
4189,2455,2,162.43,2026-04-23,2027-04-23
4190,2751,11,325.47,2026-08-17,2027-08-17
4191,2825,5,147.34,2025-06-28,2026-06-28
4192,429,2,188.8,2026-08-20,2027-08-20
4193,155,6,171.73,2024-01-04,2025-01-03
4194,1239,10,520.27,2026-04-12,2027-04-12
4195,373,13,137.77,2025-11-04,2026-11-04
4196,1025,12,131.73,2026-04-13,2027-04-13
4197,1125,7,91.63,2023-05-10,2024-05-09
4198,722,6,128.64,2025-06-21,2026-06-21
4199,2618,8,67.63,2024-04-04,2025-04-04
4200,3147,9,536.53,2026-08-12,2027-08-12
4201,2542,3,246.14,2024-11-26,2025-11-26
4202,3024,11,426.61,2025-03-14,2026-03-14
4203,429,12,120.83,2024-01-04,2025-01-03
4204,66,1,296.85,2026-04-30,2027-04-30
4205,1996,13,88.69,2024-02-20,2025-02-19
4206,2968,2,262.29,2023-11-23,2024-11-22
4207,1747,10,387.11,2025-12-07,2026-12-07
4208,1675,1,231.36,2025-05-24,2026-05-24
4209,2072,13,222.58,2023-11-24,2024-11-23
4210,531,8,77.31,2023-09-25,2024-09-24
4211,896,13,111.59,2026-07-31,2027-07-31
4212,2573,8,67.35,2023-02-06,2024-02-06
4213,2353,13,102.79,2024-02-11,2025-02-10
4214,1545,11,462.65,2025-12-07,2026-12-07
4215,1055,8,91.7,2023-10-09,2024-10-08
4216,1657,7,75.69,2026-02-12,2027-02-12
4217,914,2,284.02,2024-02-17,2025-02-16
4218,69,11,444.14,2023-08-02,2024-08-01
4219,1194,13,173.16,2023-02-16,2024-02-16
4220,255,12,150.59,2024-05-03,2025-05-03
4221,1136,7,61.61,2025-12-16,2026-12-16
4222,2645,8,82.56,2023-06-28,2024-06-27
4223,817,11,396.98,2024-09-15,2025-09-15
4224,3084,7,73.03,2023-02-18,2024-02-18
4225,1264,6,181.44,2023-04-04,2024-04-03
4226,2437,7,79.53,2023-04-24,2024-04-23
4227,1753,10,352.86,2025-11-15,2024-11-15
4228,3184,7,107.11,2024-10-14,2025-10-14
4229,2610,11,361.54,2024-03-26,2025-03-26
4230,1853,4,161.88,2023-05-20,2024-05-19
4231,1038,10,480.47,2024-12-30,2025-12-30
4232,382,11,385.41,2026-06-15,2027-06-15
4233,1703,3,165.61,2023-11-17,2024-11-16
4234,1084,5,166.85,2024-12-01,2025-12-01
4235,2161,6,190.39,2025-01-10,2026-01-10
4236,1942,4,186.96,2023-05-20,2024-05-19
4237,1602,1,276.05,2024-06-06,2025-06-06
4238,2440,10,330.33,2023-05-04,2024-05-03
4239,2984,12,114.79,2025-11-12,2026-11-12
4240,2773,8,97.48,2025-07-02,2026-07-02
4241,2564,13,131.01,2025-02-22,2026-02-22
4242,1,4,163.17,2025-08-22,2026-08-22
4243,1160,7,101.28,2025-07-14,2026-07-14
4244,27,6,187.98,2023-12-01,2024-11-30
4245,1459,10,299.33,2024-04-01,2025-04-01
4246,1542,10,301.61,2025-07-19,2026-07-19
4247,1032,8,96.17,2024-09-16,2025-09-16
4248,2090,12,111.49,2025-01-09,2026-01-09
4249,1349,5,145.78,2026-07-10,2027-07-10
4250,743,3,164.8,2023-03-10,2024-03-09
4251,1065,10,340.97,2024-02-16,2025-02-15
4252,3143,1,236.14,2025-08-17,2026-08-17
4253,2832,12,119.93,2023-05-08,2024-05-07
4254,984,13,196.0,2023-10-28,2024-10-27
4255,2128,9,627.07,2024-12-24,2025-12-24
4256,2121,5,300.76,2026-08-21,2027-08-21
4257,921,1,241.83,2026-06-23,2027-06-23
4258,1910,6,167.84,2024-07-07,2025-07-07
4259,724,7,77.34,2024-06-15,2025-06-15
4260,2194,2,287.33,2025-11-21,2026-11-21
4261,2878,12,148.33,2025-07-13,2026-07-13
4262,1045,5,130.74,2025-06-18,2026-06-18
4263,425,2,188.61,2025-07-23,2026-07-23
4264,2200,2,246.76,2023-09-09,2024-09-08
4265,1654,4,269.53,2024-03-09,2025-03-09
4266,1941,1,374.53,2025-10-11,2026-10-11
4267,1196,3,236.27,2024-03-17,2025-03-17
4268,2332,2,299.64,2023-09-04,2024-09-03
4269,1273,11,467.78,2025-12-06,2026-12-06
4270,2634,10,430.13,2025-03-16,2026-03-16
4271,3017,3,235.86,2024-10-01,2025-10-01
4272,2578,4,172.62,2025-04-09,2026-04-09
4273,2262,10,264.56,2025-07-22,2026-07-22
4274,1816,3,217.05,2026-03-14,2027-03-14
4275,2498,5,149.02,2025-01-28,2026-01-28
4276,788,7,88.65,2023-04-23,2024-04-22
4277,107,12,166.65,2023-05-24,2024-05-23
4278,1809,5,270.46,2023-09-21,2024-09-20
4279,1960,1,206.35,2024-10-06,2025-10-06
4280,761,4,174.95,2026-03-04,2027-03-04
4281,1822,3,282.34,2025-07-12,2026-07-12
4282,1781,10,424.22,2026-05-25,2027-05-25
4283,480,4,186.74,2025-03-12,2026-03-12
4284,1220,7,126.81,2024-01-31,2025-01-30
4285,1213,5,181.98,2023-01-17,2024-01-17
4286,1478,4,196.75,2023-12-25,2024-12-24
4287,363,1,185.77,2024-09-06,2025-09-06
4288,1848,7,70.28,2026-04-20,2027-04-20
4289,1468,13,137.83,2024-04-21,2025-04-21
4290,1967,2,187.5,2023-09-15,2024-09-14
4291,804,4,160.36,2024-06-28,2025-06-28
4292,887,8,66.14,2024-01-31,2025-01-30
4293,1929,12,143.22,2025-06-06,2026-06-06
4294,2592,8,87.26,2026-04-01,2027-04-01
4295,480,3,228.01,2024-02-02,2025-02-01
4296,1690,9,421.17,2026-07-21,2027-07-21
4297,2907,2,206.82,2026-04-03,2027-04-03
4298,2524,12,163.86,2023-07-03,2024-07-02
4299,717,8,105.97,2024-03-11,2025-03-11
4300,2584,7,85.57,2025-09-16,2026-09-16
